project,worktree_id,artifact_id,event_id,event_index,ts_ms,session_id,source_stream_id,prompt_index,path,artifact_type,module_anchor,operations,raw_mutation_rows,artifact_episode_ordinal,repeat_episode,validation_outcome,validation_associated
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,2b0ab704a3bc7e65,486,1784365546559,claude:874e88ac-605b-4587-bdbc-377c9a845497,91d5b42124ab1f41,2,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,6,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,e5a578bb2081508d,487,1784365555544,claude:874e88ac-605b-4587-bdbc-377c9a845497,91d5b42124ab1f41,2,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,7,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,5960c2545efc28b6,488,1784365559733,claude:874e88ac-605b-4587-bdbc-377c9a845497,91d5b42124ab1f41,2,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,8,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,ad4422672ae22cd4,489,1784365569099,claude:874e88ac-605b-4587-bdbc-377c9a845497,91d5b42124ab1f41,2,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,9,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,783e7627296fbbf6,490,1784365573742,claude:874e88ac-605b-4587-bdbc-377c9a845497,91d5b42124ab1f41,2,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,10,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,b846e8aa6442736c,491,1784365581513,claude:874e88ac-605b-4587-bdbc-377c9a845497,91d5b42124ab1f41,2,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,11,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,0d7c172e0960d137,492,1784365589591,claude:874e88ac-605b-4587-bdbc-377c9a845497,91d5b42124ab1f41,2,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,12,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,27a831f89bb8997a,493,1784365601559,claude:874e88ac-605b-4587-bdbc-377c9a845497,91d5b42124ab1f41,2,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,13,True,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,b95fa2ddfbf00754,541,1784406224692,claude:5538f7e5-ec92-48eb-bea3-87e40d00dab3,bcb956cca27c8b3e,2,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,14,True,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,de22571f00e6d462,542,1784406226470,claude:5538f7e5-ec92-48eb-bea3-87e40d00dab3,bcb956cca27c8b3e,2,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,14,True,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,888e009238e18a4c,555,1784407628624,claude:f2232fd1-5762-4ddf-b974-b6c881b8bac1,ab989c2b64284982,2,src/52-fsession-latency/README.md,paper/docs,repo-root,create,1,1,False,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,0f3e06bd55c38b86,556,1784407671721,claude:f2232fd1-5762-4ddf-b974-b6c881b8bac1,ab989c2b64284982,2,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,create,1,1,False,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,6488c2d092158406,640,1784408728058,claude:ba6f237d-3a9a-45e8-b3c0-3f454c5e96ee,fc20907554c17208,2,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,2,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,724a6e749a6266b5,642,1784408730771,claude:ba6f237d-3a9a-45e8-b3c0-3f454c5e96ee,fc20907554c17208,2,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,2,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,cf4599a10dd87245,645,1784408831110,claude:00f9452d-57c6-4bfd-841a-864e5d06a2c0,33de6bd3ddbb710a,2,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,3,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,08a678e46685f430,646,1784408833029,claude:00f9452d-57c6-4bfd-841a-864e5d06a2c0,33de6bd3ddbb710a,2,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,4,True,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,2086018319f26512,647,1784408837398,claude:00f9452d-57c6-4bfd-841a-864e5d06a2c0,33de6bd3ddbb710a,2,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,3,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,ebc6261e83d9f4c0,648,1784408839333,claude:00f9452d-57c6-4bfd-841a-864e5d06a2c0,33de6bd3ddbb710a,2,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,4,True,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,5568a40707bf5cf1,653,1784409100165,claude:e2149386-c2b0-4ab7-b465-8dc201cbdc7a,4713fcf1e0c132f2,2,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,5,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000098,f81ccf14817df586,654,1784409106468,claude:e2149386-c2b0-4ab7-b465-8dc201cbdc7a,4713fcf1e0c132f2,2,src/52-fsession-latency/README.md,paper/docs,repo-root,write,1,6,True,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,7459b8eb2cdefa02,655,1784409115247,claude:e2149386-c2b0-4ab7-b465-8dc201cbdc7a,4713fcf1e0c132f2,2,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,5,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,d97c3cfdacccd86d,656,1784409126319,claude:e2149386-c2b0-4ab7-b465-8dc201cbdc7a,4713fcf1e0c132f2,2,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,6,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000099,458d8863893562be,658,1784409187637,claude:b1aec5af-044f-4dc7-9d97-fdc9a006f616,6b0924bd1ed0445a,2,src/52-fsession-latency/README.zh.md,paper/docs,repo-root,write,1,7,True,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000109,4f859eaac587cf8f,715,1784411758706,claude:feb7e021-715b-465a-9c54-23fc7c0ab9ae,8a4241bf26ac5f9a,2,src/53-egress-pacer/README.md,paper/docs,repo-root,create,1,1,False,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000110,f8fb15b57407254e,716,1784411829865,claude:feb7e021-715b-465a-9c54-23fc7c0ab9ae,8a4241bf26ac5f9a,2,src/53-egress-pacer/README.zh.md,paper/docs,repo-root,create,1,1,False,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000109,425b1892e8cd9b51,720,1784411938264,claude:2b14431a-5652-4467-ba57-73bbfbf8e966,2d719bb59b9a5b4d,2,src/53-egress-pacer/README.md,paper/docs,repo-root,write,1,2,True,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,60d1b2fa546ff50f,740,1784450602181,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,1,False,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,a4ba40a8ee17afca,741,1784450620279,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,2,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,a5c796673fb70c8f,742,1784450639947,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,3,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,2cd29216f6139c47,743,1784450648512,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,4,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,9f1f3143faeeff30,744,1784450659460,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,5,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,18949764053550a4,745,1784450666707,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,6,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,5634344043171002,746,1784450690088,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,7,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,d0e84e26eee915ac,747,1784450730585,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,8,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,47d74fd890ae9eff,748,1784450745342,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,9,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,b9306c14adaa0203,749,1784450774448,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,10,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,f9820b889fe163fd,750,1784450803599,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,11,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,1a81b99abf6c8151,751,1784450826714,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,12,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,8add5d43f42dd447,752,1784450838391,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,13,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,00eef393ef05b9ad,753,1784450854252,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,14,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,40c4931f1656eca9,754,1784450875103,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,1,False,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,ebba3496bc7bea5e,755,1784450890752,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,2,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,00e4ae9edcc96942,756,1784450908059,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,3,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,f4e8c0ce68379184,757,1784450925210,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,4,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,dc54ff8885aa687c,758,1784450935684,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,5,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,16582082876134c8,759,1784450941994,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,6,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,fbeafce33b94ce87,760,1784450962769,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,7,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,6aeb560a65e39027,761,1784450994366,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,8,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,09a2313873948727,762,1784451006912,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,9,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,a5fda45abcc17c91,763,1784451032290,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,10,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,0a83b9e41fed536c,764,1784451054152,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,11,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,4b36c0f8077fa0a7,765,1784451071775,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,12,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,5a142de1bd1fc180,766,1784451081131,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,13,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,84743b95f26804e7,767,1784451096712,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,2,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,14,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,1a0c3479f1191dd8,782,1784451319680,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,3,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,15,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,145eb5a5ffcb4e54,783,1784451330335,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,3,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,16,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,e69c3e721021cc84,784,1784451336864,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,3,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,17,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,479d24c70c832313,785,1784451343623,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,18,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,ced2cb2169a20964,786,1784451351045,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,19,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,2aed32bf61f69fa6,787,1784451355624,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,20,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,ecfbd4e95bd347a1,788,1784451364953,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,21,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,1034381341b6388a,789,1784451370761,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,22,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,e8a82802561917f8,790,1784451377077,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,23,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,c14c855f6debc91c,791,1784451385029,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,24,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,810fde4b5906eaf7,792,1784451392846,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,25,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,5f84aceb5e828c1e,793,1784451399934,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,15,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,2d16fb7f93cb9654,794,1784451409533,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,16,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,819fae866d89ac53,795,1784451414374,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,17,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,0825a6628f1a6ab4,796,1784451420816,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,18,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,38df99d2127d9c51,797,1784451425764,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,19,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,8d3a30704d2fed3a,798,1784451431306,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,20,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,53aaf9eaca3e8ef7,799,1784451442663,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,21,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,e5b8506f0ffd7fe2,800,1784451448679,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,22,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,d5f1665bc2ed6c3d,801,1784451460724,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,23,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,e1a03749e52a498e,802,1784451472467,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,24,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,63c29185d9c8e153,803,1784451479684,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,4,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,25,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000120,22b83f294f04ef8c,828,1784451712516,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,8,src/54-exec-image-inspector/README.zh.md,paper/docs,repo-root,write,1,26,True,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,66710cc5c550fd81,829,1784451714208,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,8,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,26,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,d7d614298c26bd2d,830,1784451715692,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,8,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,27,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000121,0924b887a4ad0e15,831,1784451716569,claude:35ee4fce-b9a5-4af7-94c9-38a7fa4f4bea,af9266f3a7a85c37,8,src/54-exec-image-inspector/README.md,paper/docs,repo-root,write,1,28,True,observed_validation,True
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,6ae3de1b40c65895,860,1784452097234,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,2,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,15,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,6ff1ce828142bf8f,861,1784452124420,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,2,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,16,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,5a80327562af33d4,862,1784452189737,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,2,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,17,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,559720e6dff641f3,863,1784452209618,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,2,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,18,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,1b765652435833c1,864,1784452231351,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,2,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,19,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,92e18b71717833d1,865,1784452257186,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,2,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,20,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000087,964767da724e4994,866,1784452271606,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,2,src/51-tcp-quarantine/README.zh.md,paper/docs,repo-root,write,1,21,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,34e00a8ca2a8a98e,868,1784452293232,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,2,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,15,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,dcd890aea05eaae8,869,1784452323901,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,2,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,16,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,6d030d3efef35016,870,1784452379055,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,2,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,17,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,a604ba5615c4f347,871,1784452397302,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,2,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,18,True,competing_supersede,False
bpf-developer-tutorial,a192f642f3ee,bpf-developer-tutorial:a00000086,830d71e77d23d235,872,1784452420284,claude:0c3ca0be-8dd5-4eba-b822-5058c41d220c,29633fb85a8d70a3,2,src/51-tcp-quarantine/README.md,paper/docs,repo-root,write,1,19,True,competing_supersede,False
