project,vendor,session_id,source_file,source_role_rule,readable,parsed,bytes,sha256,parse_error,native_source_kind,native_source_app,human_bearing_source
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T10-23-33-019f808d-ef10-78f1-8d0c-1c867cca5495.jsonl,user,True,True,5016082,12a9ea8e14a8261ab73cea9114fad777de767bc36d8d583201b3d961b2f68d74,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T10-38-23-019f809b-84f6-7891-89be-a7ab1234c204.jsonl,user,True,True,4541279,331a6900c151dc1d4c0c98bf6814b97ac9051c58930925f7e7d56c8f84a87bf0,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T10-49-27-019f80a5-a6b0-7920-a155-e0e4f20ba44b.jsonl,user,True,True,4824222,3c9c204a8537b175d2ba10b36ac445bea51703c577d3d28085278a418be1dadb,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T10-59-54-019f80af-3778-71c0-8775-992ff2ca9bc8.jsonl,user,True,True,4762796,0064bd580dc708bb08b8136898bcd197b356698277f358266d051b3afac44233,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T12-28-36-019f8100-6c40-76a1-b540-18d6e29da020.jsonl,user,True,True,66858727,87f89a8308688ea0ed39f1d64e8a9df08e172a2068967e1aa1a23cc9fc1fabe9,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T12-28-48-019f8100-999d-7223-a909-4696a5499c7a.jsonl,user,True,True,67405318,4ee4b975cceebd428a90f9793004737b281923dcc97a380867fe19fc1498c2ed,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T12-32-40-019f8104-277d-7d02-a103-20577c5bcea6.jsonl,user,True,True,66875066,90cc9ff45db2d9283e4b7a956222d09f092051a1029b37b2cac0702ab7356f54,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T13-18-31-019f812e-2103-7c72-8549-af11f8ef4e19.jsonl,user,True,True,67517233,da18d1523ac5252b5fb793dcbb91b23dfd38427d1a420e891aab89c2ebad7499,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T13-34-00-019f813c-4dbb-72e2-8933-928d88724690.jsonl,user,True,True,67858637,9ebf94876d698d291d6d7853f001803c70b484bf87b6eb56b94aa6df37b73c1b,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T13-55-02-019f814f-8c62-75e3-9fe3-63fe31eebc6b.jsonl,user,True,True,6606354,be46ad850fc3a49499a18fd31c5a839e3949579bb894cb8747d6f8c92c31cfbc,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T14-45-24-019f817d-a9ae-78f0-81b5-f786b8742683.jsonl,user,True,True,68180189,aabff6172e6667b507ee2e4978010a2e757649194778df86261fad9127a299e6,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T14-54-59-019f8186-7141-7212-9da4-8a1057d41385.jsonl,user,True,True,68166813,8d142a9ba89a3aaac1419b964e1a8f27243c049f0fc5bc36499696eaaf707746,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T15-03-43-019f818e-7188-7b81-99d2-029fd8597305.jsonl,user,True,True,67980442,48dde6e7826316f0bce2ea3af4fb65c19b8a0a6a15f5503d4105c6242f11f775,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T15-13-06-019f8197-0733-7873-9c73-9acca5163626.jsonl,user,True,True,7419102,e2ab91c231a412803b3a71f679d964f75bc368e9cb541581cc10be00bf75b783,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T15-52-13-019f81ba-d867-7e70-9af4-087d574e5161.jsonl,user,True,True,7811421,eb2f4a77239853aabc685017fe7e803d0c3706b8e1efcfeeb1ef2778d0fa5658,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T16-04-11-019f81c5-caae-7722-bb0b-89e7cff06776.jsonl,user,True,True,8352134,d60593f8e2fda094dc3aad482e99b5c65b66e17fa8320754169c5fe255d6237a,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T16-23-16-019f81d7-45d2-7f52-9f66-d5f4857a1731.jsonl,user,True,True,68869598,a0b6bbfa524ba0f01675ad3d5a6d05244054dc607535035f51f566d418404b98,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T16-52-31-019f81f2-0a13-72b3-8691-82c74546ee85.jsonl,user,True,True,69684976,c93e56504beceeae9aeb73c62a0aba783db58e2545e598ef60c8f92de5c8f902,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T17-35-32-019f8219-6d8e-7843-9779-1ef8263d5792.jsonl,user,True,True,69502279,12805548502f1ce4b95425aebf76f1e65904fcef87522f02b17868845f15ab54,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T18-54-47-019f8261-fc69-7522-a503-a49bbcaeb5cb.jsonl,user,True,True,69438151,0a473165d8d4744e1203528839976814f88fe3e1cf9d45042b02bc3398b6ddbd,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T19-07-19-019f826d-7721-7220-b230-c1b8f644d3dd.jsonl,user,True,True,69839751,3ad985d0688962f9869a919a35f0282f32d4a1ffda92ddc114027a3c7e2f77fe,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T19-40-09-019f828b-8511-7710-9566-6c43a0dd7ddd.jsonl,user,True,True,70121228,9586bf62b1a07d9568a2221f6ba7717dd0d20fe7d88450fd38a911f7c3a1e401,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T20-04-11-019f82a1-84cd-7123-a3f7-8767cfd2ddcd.jsonl,user,True,True,74000037,1da6ac85366ea6f4024759a57ce9103345be0c2cb6a5bbd5d0f8ae0a2d469651,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/21/rollout-2026-07-21T02-08-39-019f83ef-3287-7033-a361-745b5bb51e66.jsonl,user,True,True,697327,1dd590dbeb91f3fc4a02f6f26d646fcd71fbc3451075657e030fc01a7e8581a2,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/21/rollout-2026-07-21T02-19-39-019f83f9-45f1-7a70-abbb-b118bcb31291.jsonl,user,True,True,72025916,f3a04f079cc3810fa781111d430cccbf1fe7b2af59adbf9dc74d34e0f59a12a1,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/21/rollout-2026-07-21T03-10-22-019f8427-b541-7fb2-b2f6-b6594092b010.jsonl,user,True,True,74564938,5387c412cf4cdfc648c1ffa3d6475cd427e132fe1314c4739f986944f69d52fe,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/21/rollout-2026-07-21T03-10-48-019f8428-1bd1-7751-bef1-e2a03636aa6b.jsonl,user,True,True,74504525,32e4cc9d019460a5e37a5b1a32b898f3b343157c19fd62c6cf02d412bb7500af,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/21/rollout-2026-07-21T03-11-00-019f8428-4731-75e0-add7-cf061bde0d7f.jsonl,user,True,True,3366946,86c97be2ca79fe348e92f4c82e60b77403eae83a85d4001fd912d2e747085ffe,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/21/rollout-2026-07-21T17-46-35-019f8749-e700-7671-be6e-a3049ba426a0.jsonl,user,True,True,75446047,4e796adcc9ca613d60c8354271db6e4d5c14ca7bb3758659ee388f4c6d875a56,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/21/rollout-2026-07-21T18-27-37-019f876f-7998-7501-a9f4-94f13566e51b.jsonl,user,True,True,76222602,e15f5d9f563a497283d0a06559bb874903d2e45f7da1baf64318b05e0d1fa82d,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/21/rollout-2026-07-21T23-49-41-019f8896-56cd-7353-ac88-9865a7cd1879.jsonl,user,True,True,83127252,08c6d47df578600cf42b3143e386aa42e9fea01fc7eaf1c58315c3a74fd12aab,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/22/rollout-2026-07-22T00-08-02-019f88a7-21ef-7603-8748-876ce02ca784.jsonl,user,True,True,7497397,382c54e2e18d5d7062855f17ebd5020ca384aba1bfa4368f26456de2a001753f,,subagent,subagent,False
agentsight,codex,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,/home/yunwei37/.codex/sessions/2026/07/22/rollout-2026-07-22T00-08-31-019f88a7-92d4-78e2-a3d1-c43225644048.jsonl,user,True,True,8611371,bd59ca88db76a0b95b864234b3db2c73773f33240538cea7b6fde75db46b0c4e,,subagent,subagent,False
agentsight,codex,codex:019f5321-28f6-79d2-b203-573acc7b3a50,/home/yunwei37/.codex/sessions/2026/07/11/rollout-2026-07-11T14-41-50-019f5321-29ab-7f02-94cc-2de16aee2c1b.jsonl,user,True,True,370760,1c58c6cc36aa3b861c79f2a521ec0dce84aa3adb405c551d55f8b98f1c4ecb94,,subagent,subagent,False
agentsight,codex,codex:019f53aa-f8a8-7191-8378-346fb8a6db58,/home/yunwei37/.codex/sessions/2026/07/11/rollout-2026-07-11T17-12-21-019f53aa-f8a8-7191-8378-346fb8a6db58.jsonl,user,True,True,3538340,a2cd93553b5c7287fd994addf8497f0b37e86e908758081004b616dea209bb07,,user,vscode,True
agentsight,codex,codex:019f53aa-f8a8-7191-8378-346fb8a6db58,/home/yunwei37/.codex/sessions/2026/07/11/rollout-2026-07-11T21-41-47-019f54a1-a6d7-79b0-a787-c2a3ab6f4ed3.jsonl,user,True,True,367414,609a27404d71b703bf3f75b60bbe772080b35df51cba563d3a000d4afdddfc3d,,subagent,subagent,False
agentsight,codex,codex:019f58dd-0365-7841-b50c-67b2e537991f,/home/yunwei37/.codex/sessions/2026/07/12/rollout-2026-07-12T17-25-07-019f58dd-0365-7841-b50c-67b2e537991f.jsonl,user,True,True,1058121,4a137f2ab93dc2107a0f1c171daa2a1d3f87af37e03175a9fad310f4682d1a8a,,user,vscode,True
agentsight,codex,codex:019f60bd-1516-7cc0-a66a-f44d0fb20f1f,/home/yunwei37/.codex/sessions/2026/07/14/rollout-2026-07-14T06-07-12-019f60bd-1516-7cc0-a66a-f44d0fb20f1f.jsonl,user,True,True,88259,2588aca24392892d9932b603e7f8707504850d45ba45721b08014d795aca8725,,user,exec,True
agentsight,codex,codex:019f60c1-f17b-7d72-8bde-21dfacc848ac,/home/yunwei37/.codex/sessions/2026/07/14/rollout-2026-07-14T06-12-30-019f60c1-f17b-7d72-8bde-21dfacc848ac.jsonl,user,True,True,94275,6600361d6de3131d2216dfc682b2f26ce7cf96064decb66b68f332648a6200c7,,user,exec,True
agentsight,codex,codex:019f60c3-5310-7b83-a82f-0acbe94130ea,/home/yunwei37/.codex/sessions/2026/07/14/rollout-2026-07-14T06-14-01-019f60c3-5310-7b83-a82f-0acbe94130ea.jsonl,user,True,True,95113,b6f321740638a5b9b67d86cc760b6890a28d43f8701fed0865d83f0882b98ed4,,user,exec,True
agentsight,codex,codex:019f60c3-c02d-76c1-9d7e-afa48a31e278,/home/yunwei37/.codex/sessions/2026/07/14/rollout-2026-07-14T06-14-29-019f60c3-c02d-76c1-9d7e-afa48a31e278.jsonl,user,True,True,85258,6184facd7c94f58534405b8f00074a5265c5aa13293e4fcbf6343162470b4bd6,,user,exec,True
agentsight,codex,codex:019f60c4-1242-72b1-9ab2-796328185747,/home/yunwei37/.codex/sessions/2026/07/14/rollout-2026-07-14T06-14-50-019f60c4-1242-72b1-9ab2-796328185747.jsonl,user,True,True,85386,dc4138bd4c971854aef3d9a3c4f1363fb678f167a3536905f5392f3ba5aec2d2,,user,exec,True
agentsight,codex,codex:019f60c4-4a55-7f72-9218-b80b8eedd6ba,/home/yunwei37/.codex/sessions/2026/07/14/rollout-2026-07-14T06-15-04-019f60c4-4a55-7f72-9218-b80b8eedd6ba.jsonl,user,True,True,74394,9aab9786b1c4fe4e870fca969516c2790c8c7da3b96a261594344678237f90ba,,user,exec,True
agentsight,codex,codex:019f60c4-84f0-7fe2-81db-4ce61d0c03eb,/home/yunwei37/.codex/sessions/2026/07/14/rollout-2026-07-14T06-15-19-019f60c4-84f0-7fe2-81db-4ce61d0c03eb.jsonl,user,True,True,126894,416bf4ce5f3c2389d2d292035424ec688cc8ff6b3e33691963837ea013f01433,,user,exec,True
agentsight,codex,codex:019f60c5-8fab-7ef0-8220-58fd21c149f2,/home/yunwei37/.codex/sessions/2026/07/14/rollout-2026-07-14T06-16-27-019f60c5-8fab-7ef0-8220-58fd21c149f2.jsonl,user,True,True,74779,7655737225c0f13e6246d9fc87518add611981e77ad45c74cd8dd0bc825c5ab7,,user,exec,True
agentsight,codex,codex:019f60c5-cd9e-7f13-9577-aa3b0eb34cab,/home/yunwei37/.codex/sessions/2026/07/14/rollout-2026-07-14T06-16-43-019f60c5-cd9e-7f13-9577-aa3b0eb34cab.jsonl,user,True,True,80148,b7247dadd80e8a49db12c2709768e9dd4af559f4412548d93c71ae359ae64a5e,,user,exec,True
agentsight,codex,codex:019f60c6-1909-7200-96f8-7ef40ef1b324,/home/yunwei37/.codex/sessions/2026/07/14/rollout-2026-07-14T06-17-03-019f60c6-1909-7200-96f8-7ef40ef1b324.jsonl,user,True,True,94316,680a440f53e2636b0ac572b0724fba2a2097871b4d80024b421919715490eef5,,user,exec,True
agentsight,codex,codex:019f60c8-8772-7103-bf04-fd43cbe44a97,/home/yunwei37/.codex/sessions/2026/07/14/rollout-2026-07-14T06-19-42-019f60c8-8772-7103-bf04-fd43cbe44a97.jsonl,user,True,True,103682,94d6ba093da49ae098bac2df77eed30ab181d7231e84862ec902b46621a71c64,,user,exec,True
agentsight,codex,codex:019f60c8-c877-7303-b8f3-888e58c6506e,/home/yunwei37/.codex/sessions/2026/07/14/rollout-2026-07-14T06-19-59-019f60c8-c877-7303-b8f3-888e58c6506e.jsonl,user,True,True,133551,dd359a1f62587e4860bcb87c76382fe79639977f9c35c51cbc061093dc69f747,,user,exec,True
agentsight,codex,codex:019f60c9-27fe-75f1-a363-445a2cbaa12f,/home/yunwei37/.codex/sessions/2026/07/14/rollout-2026-07-14T06-20-23-019f60c9-27fe-75f1-a363-445a2cbaa12f.jsonl,user,True,True,79844,818945df5049cee0e9dc3282fb6cf2016b28efb86df8b0dbf7d5bda32e33ec2e,,user,exec,True
agentsight,codex,codex:019f60ca-8c6c-7a41-a678-73d0b3441c49,/home/yunwei37/.codex/sessions/2026/07/14/rollout-2026-07-14T06-21-54-019f60ca-8c6c-7a41-a678-73d0b3441c49.jsonl,user,True,True,113538,9472a459c19cfe5be2853b3bc81549e8b3659909856ce106d17a0268375eb0c2,,user,exec,True
agentsight,codex,codex:019f64a4-0558-73a0-9f7b-c3d59480236c,/home/yunwei37/.codex/sessions/2026/07/15/rollout-2026-07-15T00-18-18-019f64a4-0558-73a0-9f7b-c3d59480236c.jsonl,user,True,True,16682347,f6c8693860b314a061b25edaddab807dc63a966ab3997cee7494dcbf4e087019,,user,vscode,True
agentsight,codex,codex:019f64a4-0558-73a0-9f7b-c3d59480236c,/home/yunwei37/.codex/sessions/2026/07/15/rollout-2026-07-15T01-55-48-019f64fd-46a5-73b0-b548-3496ea2e7509.jsonl,user,True,True,1199826,0ee7c9e6e5101ce088c8e2712e8dbf2cd551dd456f7348edba838f2b60509fcc,,subagent,subagent,False
agentsight,codex,codex:019f64a4-0558-73a0-9f7b-c3d59480236c,/home/yunwei37/.codex/sessions/2026/07/15/rollout-2026-07-15T20-32-31-019f68fb-aad6-7950-8ea5-6ffdab727e9b.jsonl,user,True,True,2319018,abf80063cf1e10bc13d215450d2e244cdeba1e6baaedac1ec2b823480cf11389,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/15/rollout-2026-07-15T03-27-50-019f6551-8bee-7d13-8010-56e1a87c54a5.jsonl,user,True,True,1323006,9f72374b954e31916b25e542fd3b3aa2e189f14f0c862590271371f2d539337e,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/15/rollout-2026-07-15T03-33-46-019f6556-fa77-7451-b1bc-53f2047f8483.jsonl,user,True,True,1116414,4dd5ec7f49b455b04b6b4e681f2d687d75c15fedf50c28d12ed6784661841882,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/15/rollout-2026-07-15T03-39-37-019f655c-540e-7100-82c5-902c8d537d6b.jsonl,user,True,True,1252396,282594e2ebf1eb1e7c4803d439bddbe930f06a75529a07e06a9bd674fe4180dc,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/15/rollout-2026-07-15T06-04-15-019f65e0-bd6f-7752-aacd-0281fe613811.jsonl,user,True,True,2930465,e624fcf67efdde6f009ef1634fec786105ec9209857b149bf015cb60c8bb10c2,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/15/rollout-2026-07-15T06-04-20-019f65e0-d392-71a0-a9d4-6bb48bbafe19.jsonl,user,True,True,5796458,cb28bbb643981e5063dec1884542e1f8ed7939ba61d01f863ad56a14e7cb5ac7,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/15/rollout-2026-07-15T14-23-08-019f67a9-7dc4-7061-bcea-3f46d3981401.jsonl,user,True,True,16961536,25798947f25b80861990558a57722b3f9fcb511217feff377058a8ca1fd6614f,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/15/rollout-2026-07-15T17-43-18-019f6860-be6c-73c2-8798-127df482abc0.jsonl,user,True,True,4817154,e38734a9288a3035341a177421d1973eebd0eebb5daf29be535ed79f0266bce7,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/15/rollout-2026-07-15T17-43-25-019f6860-d7d4-7133-b9c0-ab87dad07aca.jsonl,user,True,True,427346,9c1bd06ac078d802ce2f2beabb5623db1536f1011f946925ea0918abacbc6562,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/15/rollout-2026-07-15T17-50-39-019f6867-7760-70e2-8467-ca18de89488a.jsonl,user,True,True,2268773,4a8efe571fb45524cdacfba71c2a509054f51ee50569b26cc4f90112a4947eea,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/15/rollout-2026-07-15T17-50-48-019f6867-9af7-7fe2-b845-7b3bd5a20a60.jsonl,user,True,True,840318,12f935b944a3848466985c4e9213c0c5926928d0036291b7ec6010bc4cbc7971,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/15/rollout-2026-07-15T17-51-01-019f6867-cfc1-7ad1-859c-e6582162096d.jsonl,user,True,True,584100,87e832604a9ff717fde180173daeb39bc084bb87127ed98862228ef02c4b737e,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/15/rollout-2026-07-15T18-00-39-019f6870-9f32-7510-907a-615056d16faa.jsonl,user,True,True,1339457,ffdbdcf3206969277d2d981031679b412750987b9b657cf88e132dc44cf8d27c,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/15/rollout-2026-07-15T18-08-26-019f6877-bf41-72d1-8738-d771e7a42379.jsonl,user,True,True,770103,0a5d9339f3736dac58034eb285111d35bb4daefb80b74a9c336825de03d6b5d3,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/15/rollout-2026-07-15T18-08-42-019f6877-fe14-7431-a0fc-b1d89e868be6.jsonl,user,True,True,832364,1d1a456ec188fbcf34800d7913ac9a15e34673fe1089bfb2e238aa35c7da1431,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/18/rollout-2026-07-18T14-08-23-019f770f-0d66-7ab0-aead-97d9407bbc60.jsonl,user,True,True,20260166,e060ed99b0de272055b6bbb54bda13b37e904d3cb39ca012e4b2264619eea0a8,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/18/rollout-2026-07-18T15-20-04-019f7750-b076-70c3-82aa-3421c9076449.jsonl,user,True,True,21124207,b2267ad007661d59481ef75fce666d99bd06c0623867c8e6e184034bf2416c0b,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/18/rollout-2026-07-18T19-45-20-019f7843-8a6e-7b73-9a4c-496fc7dc903a.jsonl,user,True,True,1969796,783c392daa931542bbfbf17ca7e91bef55deac4f5bee33f375547278d2b285b9,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/19/rollout-2026-07-19T16-55-35-019f7cce-7efa-7e53-824b-f6516436ef03.jsonl,user,True,True,27867377,ce70e5051603203307162f4cee07f57d1599bec9891db2f4289c3d03dd851f5b,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/19/rollout-2026-07-19T18-34-01-019f7d28-9e15-7b32-a4fb-041046b42aa0.jsonl,user,True,True,29712165,67b1e05761ab816af16bf8badaeb77ba61092ba5dd5cca3d39a86c1fa6c1acff,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/19/rollout-2026-07-19T19-41-44-019f7d66-9bad-7513-bd39-70c855993cff.jsonl,user,True,True,29484619,a5fc8796e0213b4647a30a4ebf35ea896877918687353246583d1abcecdbaea6,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/19/rollout-2026-07-19T19-49-35-019f7d6d-cb04-79f0-aeb5-5537b3fc777c.jsonl,user,True,True,29570871,df4f2958a36b2bcbcf260c5bf320cccc764e2c1e681646e8c7119130bc4b25ab,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/19/rollout-2026-07-19T20-01-12-019f7d78-6e2f-75f0-b93e-ffb02419f3de.jsonl,user,True,True,29886348,c17f8d6aebad30e0168936f862b2b4b8b78d0c28539644c2281d9734e3c00a6b,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/19/rollout-2026-07-19T20-15-09-019f7d85-3234-7aa3-84c0-0b70b05d48f6.jsonl,user,True,True,29701720,31dc055b4cab72911095ad494b1595948bd23f9f85c527c7b87a3b1959c6da1e,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/19/rollout-2026-07-19T20-29-40-019f7d92-7d74-7620-8086-88a6c5c155c2.jsonl,user,True,True,2081624,630b1927946650e8ef893e712becb9b782689278647bd02ec18db988472a97ea,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/19/rollout-2026-07-19T20-43-58-019f7d9f-9750-7571-bf00-1ec76e7afcce.jsonl,user,True,True,2036863,b52027a1ff3f6ed51651bd479d26f2600f799d7ed3b246dafd1364c6fc5b6d5f,,subagent,subagent,False
agentsight,codex,codex:019f64f7-17c8-7813-bd75-4c34d0633798,/home/yunwei37/.codex/sessions/2026/07/20/rollout-2026-07-20T01-44-19-019f7eb2-91bd-7600-845b-e4af37d73803.jsonl,user,True,True,33639440,c5cbda03e7d6debf59ccf153ec085396f7495dfe799323eac74a48835a043fe1,,subagent,subagent,False
